UserProfileId,BirthDate,ZipCode,CountryName,Sex,Registration Date,City,CountryId,StatusSysname
1520982,1976-09-28 00:00:00.000,71500,Greece,M,2021-08-29 22:02:59.000,karteros,1,ACTIVE
1515401,1981-11-06 00:00:00.000,BB53EA,United Kingdom,M,2021-08-21 18:09:11.000,Oswaldtwistle,175,ACTIVE
1715796,1999-03-08 00:00:00.000,25100,Greece,F,2022-03-31 15:51:44.000,Aigio,1,ACTIVE
1511087,2000-08-12 00:00:00.000,17673,Greece,M,2021-08-14 16:18:35.000,athina,1,ACTIVE
1506359,1976-09-30 00:00:00.000,Hr2 8BL,United Kingdom,F,2021-08-05 20:47:48.000,Hereford,175,ACTIVE
1570997,1955-01-15 00:00:00.000,Ha46rf,United Kingdom,M,2021-10-28 19:32:12.000,Ruislip,175,ACTIVE
1704981,1973-01-12 00:00:00.000,15349,Greece,M,2022-03-11 20:17:43.000,ATHENS,1,ACTIVE
1536555,1968-03-31 00:00:00.000,58100,Greece,M,2021-09-19 16:20:35.000,GIANNITSA,1,ACTIVE
1528341,1981-08-16 00:00:00.000,555 35,Greece,M,2021-09-10 07:00:11.000,Pilea,1,ACTIVE
1547464,1974-05-12 00:00:00.000,546 46,Greece,M,2021-10-02 20:42:09.000,Thessaloniki,1,ACTIVE
1654248,1995-05-22 00:00:00.000,19009,Greece,M,2022-01-13 17:12:25.000,Rafina,1,ACTIVE
1509417,1997-12-16 00:00:00.000,25009,Greece,M,2021-08-11 18:01:56.000,Aigio,1,ACTIVE
1550932,1971-10-27 00:00:00.000,73100,Greece,M,2021-10-07 14:14:25.000,KATHIANA AKROTIRIOU NOMOU XANIWN,1,ACTIVE
1522120,2000-07-25 00:00:00.000,15344,Greece,M,2021-08-31 18:50:01.000,Gerakas,1,ACTIVE
1621496,1990-12-17 00:00:00.000,54248,Greece,M,2021-12-19 15:10:09.000,Thessaloniki,1,ACTIVE
1597459,2000-09-19 00:00:00.000,19005,Greece,M,2021-11-25 15:57:11.000,Nea makri,1,ACTIVE
1532057,1996-05-16 00:00:00.000,tn9 2jg,United Kingdom,F,2021-09-14 14:58:09.000,Kent,175,ACTIVE
1686153,1989-05-13 00:00:00.000,51200,Greece,M,2022-02-16 09:42:17.000,Deskati,1,ACTIVE
1582099,2000-09-04 00:00:00.000,26222,Greece,F,2021-11-08 08:46:41.000,Patra,1,ACTIVE
1601637,1989-05-19 00:00:00.000,14232,Greece,F,2021-11-29 15:46:06.000,Nea Ionia,1,ACTIVE
1550350,1969-02-13 00:00:00.000,18863,Greece,F,2021-10-06 18:39:34.000,Perama,1,ACTIVE
1567686,1973-12-08 00:00:00.000,546 26,Greece,F,2021-10-25 15:58:29.000,Thessaloniki,1,ACTIVE
1541383,1952-10-12 00:00:00.000,136 74,Greece,M,2021-09-25 15:57:16.000,Acharnes,1,ACTIVE
1512877,1959-01-16 00:00:00.000,157 72,Greece,M,2021-08-17 18:55:42.000,Zografos,1,ACTIVE
1674514,1981-06-06 00:00:00.000,201 00,Greece,M,2022-01-31 14:58:59.000,Korinthos,1,ACTIVE
1561437,1999-06-21 00:00:00.000,821 00,Greece,M,2021-10-19 22:31:57.000,Chios,1,ACTIVE
1509671,2000-07-10 00:00:00.000,153 51,Greece,F,2021-08-12 08:22:26.000,Leontario,1,ACTIVE
1571725,1990-07-15 00:00:00.000,N7 7RX,United Kingdom,M,2021-10-29 16:01:16.000,London,175,ACTIVE
1577076,1966-07-27 00:00:00.000,121 31,Greece,M,2021-11-03 18:42:17.000,Peristeri,1,ACTIVE
1584255,1962-09-28 00:00:00.000,58200,Greece,M,2021-11-10 17:04:07.000,Edessa,1,ACTIVE
1572428,1988-01-05 00:00:00.000,59100,Greece,M,2021-10-30 09:48:50.000,Veria,1,ACTIVE
1509417,1997-12-16 00:00:00.000,25009,Greece,M,2021-08-11 18:01:56.000,Aigio,1,ACTIVE
1592459,1991-09-10 00:00:00.000,E20 1BJ,United Kingdom,M,2021-11-20 00:10:49.000,London,175,ACTIVE
1554171,1996-02-19 00:00:00.000,73300,Greece,M,2021-10-11 05:56:51.000,Mournies,1,ACTIVE
1546653,1991-05-19 00:00:00.000,18453,Greece,M,2021-10-01 22:41:06.000,Nikaia,1,ACTIVE
1585634,1984-11-07 00:00:00.000,B938RR,United Kingdom,M,2021-11-11 21:49:50.000,Solihull,175,ACTIVE
1639010,1994-11-27 00:00:00.000,14562,Greece,F,2022-01-02 21:03:12.000,Athens,1,ACTIVE
1598351,1984-11-07 00:00:00.000,11000,Greece,M,2021-11-26 13:35:36.000,Athina,1,ACTIVE
1599396,1990-10-19 00:00:00.000,10445,Greece,F,2021-11-27 12:05:27.000,athens,1,ACTIVE
1709491,1966-11-13 00:00:00.000,18345,Greece,M,2022-03-19 15:15:16.000,Moschato,1,ACTIVE
1581201,1979-04-30 00:00:00.000,BD12 8BA,United Kingdom,M,2021-11-07 12:10:15.000,West Yorkshire,175,ACTIVE
1620469,1991-08-17 00:00:00.000,56123,Greece,M,2021-12-18 16:04:24.000,Ampelokhpoi,1,ACTIVE
1662579,1982-09-11 00:00:00.000,12135,Greece,M,2022-01-20 13:01:20.000,peristeri,1,ACTIVE
1577640,1992-10-20 00:00:00.000,43100,Greece,M,2021-11-04 10:19:19.000,Karditsa,1,ACTIVE
1636988,1985-09-29 00:00:00.000,45500,Greece,M,2022-01-01 16:00:24.000,IOANNINA,1,ACTIVE
1666708,1972-03-01 00:00:00.000,Wa9 1Rq,United Kingdom,F,2022-01-23 15:31:41.000,Merseyside,175,ACTIVE
1507850,1993-11-29 00:00:00.000,38333,Greece,F,2021-08-08 18:45:16.000,Volos,1,ACTIVE
1701670,1989-09-21 00:00:00.000,11663,Greece,M,2022-03-07 14:02:53.000,Athina,1,ACTIVE
1648970,1993-12-15 00:00:00.000,71500,Greece,M,2022-01-11 09:41:07.000,Hrakleio,1,ACTIVE
1604540,2000-10-01 00:00:00.000,121 35,Greece,M,2021-12-02 18:55:47.000,Peristeri,1,ACTIVE
1577279,1999-11-22 00:00:00.000,30100,Greece,M,2021-11-03 21:26:52.000,Agrinio,1,ACTIVE
1709491,1966-11-13 00:00:00.000,18345,Greece,M,2022-03-19 15:15:16.000,Moschato,1,ACTIVE
1519165,1981-01-21 00:00:00.000,HA9 9DS,United Kingdom,F,2021-08-27 15:20:42.000,Greater London,175,ACTIVE
1517063,1981-08-24 00:00:00.000,82100,Greece,M,2021-08-24 09:13:20.000,chios,1,ACTIVE
1540722,1972-03-17 00:00:00.000,St8 6tj,United Kingdom,M,2021-09-24 21:16:39.000,Stoke-on-trent,175,ACTIVE
1609355,1985-08-13 00:00:00.000,12131,Greece,M,2021-12-07 16:45:58.000,Ilion,1,ACTIVE
1551058,1992-03-29 00:00:00.000,26224,Greece,M,2021-10-07 16:05:22.000,Patra,1,ACTIVE
1652098,1998-02-05 00:00:00.000,sl18dy,United Kingdom,M,2022-01-12 19:07:43.000,Slough,175,ACTIVE
1696195,1963-01-01 00:00:00.000,422 00,Greece,M,2022-02-27 11:20:24.000,Kalampaka,1,ACTIVE
1665066,2003-02-21 00:00:00.000,CF42 5NL,United Kingdom,M,2022-01-22 13:02:00.000,Treorchy,175,ACTIVE
1704846,1989-05-04 00:00:00.000,49084,Greece,F,2022-03-11 17:30:25.000,Kerkyra,1,ACTIVE
1574103,1985-02-08 00:00:00.000,60200,Greece,M,2021-10-31 19:48:29.000,Litochoro,1,ACTIVE
1564167,1986-06-20 00:00:00.000,13451,Greece,F,2021-10-22 19:43:59.000,Kamatero,1,ACTIVE
1697107,2000-05-18 00:00:00.000,531 00,Greece,F,2022-02-27 22:05:20.000,Florina,1,ACTIVE
1696195,1963-01-01 00:00:00.000,422 00,Greece,M,2022-02-27 11:20:24.000,Kalampaka,1,ACTIVE
1522160,1998-09-12 00:00:00.000,12135,Greece,M,2021-08-31 19:52:58.000,Peristeri,1,ACTIVE
1679082,1993-09-20 00:00:00.000,81100,Greece,M,2022-02-06 18:30:01.000,mytilini,1,ACTIVE
1548694,1975-09-24 00:00:00.000,42100,Greece,M,2021-10-04 11:15:23.000,Trikala,1,ACTIVE
1537272,1990-06-06 00:00:00.000,54643,Greece,M,2021-09-20 16:46:00.000,Thessaloniki,1,ACTIVE
1624149,2000-12-21 00:00:00.000,57400,Greece,M,2021-12-22 11:40:00.000,Thessaloniki,1,ACTIVE
1631030,1996-08-30 00:00:00.000,17563,Greece,M,2021-12-27 23:10:23.000,Palaio Faliro,1,ACTIVE
1709461,1992-07-17 00:00:00.000,188757,Greece,F,2022-03-19 14:38:20.000,Athina,1,ACTIVE
1576303,1997-12-17 00:00:00.000,26442,Greece,F,2021-11-02 23:05:39.000,Patra,1,ACTIVE
1521607,1998-01-17 00:00:00.000,11525,Greece,M,2021-08-30 21:04:18.000,Athens,1,ACTIVE
1517699,1992-10-26 00:00:00.000,383 33,Greece,M,2021-08-25 11:09:23.000,Volos,1,ACTIVE
1509719,1981-07-01 00:00:00.000,W3 7SH,United Kingdom,M,2021-08-12 09:54:28.000,London,175,ACTIVE
1553717,1990-04-20 00:00:00.000,601 00,Greece,M,2021-10-10 15:31:39.000,Katerini,1,ACTIVE
1590561,1996-06-23 00:00:00.000,54453,Greece,F,2021-11-17 18:49:09.000,Nikaias,1,ACTIVE
1584134,1999-11-08 00:00:00.000,Ub11jf,United Kingdom,M,2021-11-10 14:18:36.000,Middlesex,175,ACTIVE
1584440,1994-02-12 00:00:00.000,WF6 2HA,United Kingdom,M,2021-11-10 19:48:49.000,West Yorkshire,175,ACTIVE
1525064,1998-11-19 00:00:00.000,69132,Greece,F,2021-09-05 14:05:07.000,Komotini,1,ACTIVE
1524987,1973-10-18 00:00:00.000,25200,Greece,M,2021-09-05 12:13:39.000,patra,1,ACTIVE
1642167,1995-06-24 00:00:00.000,47100,Greece,F,2022-01-05 16:22:04.000,Arta,1,ACTIVE
1518088,2000-08-25 00:00:00.000,13451,Greece,M,2021-08-25 22:03:33.000,"Kamatero,Athens",1,ACTIVE
1668629,1971-06-04 00:00:00.000,81100,Greece,M,2022-01-25 10:52:13.000,Mytilini,1,ACTIVE
1606866,1993-10-14 00:00:00.000,RM7 8AP,United Kingdom,M,2021-12-04 22:52:16.000,Romford,175,ACTIVE
1677340,1975-08-14 00:00:00.000,60063,Greece,F,2022-02-04 12:30:40.000,leptokaria,1,ACTIVE
1610236,1998-08-28 00:00:00.000,52050,Greece,M,2021-12-08 15:39:30.000,KASTORIA,1,ACTIVE
1504167,1990-03-02 00:00:00.000,15121,Greece,M,2021-08-01 16:05:51.000,Pefki,1,ACTIVE
1630076,1990-06-25 00:00:00.000,RG12QX,United Kingdom,F,2021-12-27 10:32:02.000,Reading,175,ACTIVE
1574901,1986-01-26 00:00:00.000,Ha86rt,United Kingdom,M,2021-11-01 18:43:50.000,London,175,ACTIVE
1646789,1992-07-18 00:00:00.000,Bb4 7ud,United Kingdom,F,2022-01-09 12:38:06.000,Lancashire,175,ACTIVE
1513314,1979-04-05 00:00:00.000,15235,Greece,M,2021-08-18 14:39:06.000,Vrillissia,1,ACTIVE
1638719,1956-11-11 00:00:00.000,FK8 1UD,United Kingdom,M,2022-01-02 17:51:36.000,Stirling,175,ACTIVE
1509290,1973-05-21 00:00:00.000,57200,Greece,M,2021-08-11 14:29:24.000,Thessaloniki,1,ACTIVE
1519829,1982-07-12 00:00:00.000,71414,Greece,M,2021-08-28 12:09:38.000,HERAKLION,1,ACTIVE
1684512,1979-04-11 00:00:00.000,15562,Greece,M,2022-02-13 22:19:40.000,athens greece,1,ACTIVE
1646813,2000-10-15 00:00:00.000,546 46,Greece,M,2022-01-09 12:59:33.000,Thessaloniki,1,ACTIVE
1552925,1994-05-28 00:00:00.000,26333,Greece,M,2021-10-09 17:37:02.000,Patra,1,ACTIVE
1618224,1980-08-17 00:00:00.000,59100,Greece,M,2021-12-16 12:24:18.000,veroia,1,ACTIVE
1544650,1969-08-12 00:00:00.000,30300,Greece,M,2021-09-29 14:03:59.000,naypaktos,1,ACTIVE
1531660,1997-11-03 00:00:00.000,17672,Greece,M,2021-09-14 08:19:17.000,Kallithea,1,ACTIVE
1554540,1985-11-30 00:00:00.000,611 00,Greece,M,2021-10-11 15:27:24.000,Kilkis,1,ACTIVE
1611080,1998-04-23 00:00:00.000,681 00,Greece,M,2021-12-09 13:48:38.000,Alexandroupoli,1,ACTIVE
1510304,1994-04-19 00:00:00.000,13231,Greece,F,2021-08-13 10:55:42.000,Petroupoli,1,ACTIVE
1643927,1989-12-21 00:00:00.000,189 00,Greece,M,2022-01-07 06:33:22.000,Salamina,1,ACTIVE
1579360,1990-06-12 00:00:00.000,45221,Greece,M,2021-11-05 19:35:16.000,Ioannina,1,ACTIVE
1699707,1967-03-27 00:00:00.000,15772,Greece,M,2022-03-05 10:58:46.000,Zografou,1,ACTIVE
1598192,1999-09-19 00:00:00.000,16452,Greece,M,2021-11-26 11:17:18.000,Argyroupoli,1,ACTIVE
1555440,1964-03-31 00:00:00.000,69100,Greece,F,2021-10-12 17:23:21.000,Komotini,1,ACTIVE
1534420,1977-06-14 00:00:00.000,20300,Greece,M,2021-09-17 08:43:02.000,loutraki,1,ACTIVE
1560903,1983-11-29 00:00:00.000,50100,Greece,M,2021-10-19 14:33:00.000,Kozani,1,ACTIVE
1588986,1995-11-16 00:00:00.000,12244,Greece,M,2021-11-15 18:53:02.000,Athina,1,ACTIVE
1679187,1989-05-01 00:00:00.000,593 00,Greece,M,2022-02-06 20:33:25.000,Alexandria,1,ACTIVE
1630592,1996-10-24 00:00:00.000,72300,Greece,M,2021-12-27 17:28:32.000,Sitia,1,ACTIVE
1706456,1999-09-13 00:00:00.000,56224,Greece,F,2022-03-14 09:50:15.000,Thessaloniki,1,ACTIVE
1521582,1985-05-23 00:00:00.000,Yo415pw,United Kingdom,M,2021-08-30 20:28:14.000,York,175,ACTIVE
1549199,2003-07-03 00:00:00.000,Bd5 9ll,United Kingdom,M,2021-10-05 00:31:18.000,Bradford,175,ACTIVE
1643850,1986-02-20 00:00:00.000,20200,Greece,M,2022-01-07 00:18:36.000,Kiato,1,ACTIVE
1612824,1988-06-22 00:00:00.000,43100,Greece,M,2021-12-11 01:04:03.000,Karditsa,1,ACTIVE
1514003,1992-06-07 00:00:00.000,ME15 7QJ,United Kingdom,M,2021-08-19 17:25:08.000,Maidstone,175,ACTIVE
1646255,1996-11-16 00:00:00.000,Cf40 2rn,United Kingdom,M,2022-01-08 22:06:40.000,RCT,175,ACTIVE
1582891,1994-04-12 00:00:00.000,42100,Greece,F,2021-11-09 00:16:03.000,Trikala,1,ACTIVE
1618323,1999-05-03 00:00:00.000,57200,Greece,M,2021-12-16 14:23:36.000,Δ. Κιλκίς,1,ACTIVE
1670173,1985-03-26 00:00:00.000,611 00,Greece,M,2022-01-26 18:20:00.000,Kilkis,1,ACTIVE
1586785,1997-05-09 00:00:00.000,TN14 7eg,United Kingdom,M,2021-11-13 03:55:42.000,Halstead,175,ACTIVE
1665310,1975-01-16 00:00:00.000,455 00,Greece,F,2022-01-22 15:40:51.000,Ioannina,1,ACTIVE
1657582,1973-04-18 00:00:00.000,11256,Greece,M,2022-01-15 18:06:05.000,Athina,1,ACTIVE
1533804,1991-09-28 00:00:00.000,Me12 2nt,United Kingdom,M,2021-09-16 13:54:10.000,Sheerness,175,ACTIVE
1528692,1978-01-08 00:00:00.000,56469,Greece,M,2021-09-10 16:08:52.000,Thessaloniki,1,ACTIVE
1574349,2003-04-03 00:00:00.000,Bt170xd,United Kingdom,M,2021-11-01 03:10:08.000,Belfast,175,ACTIVE
1702346,1993-04-01 00:00:00.000,15573,Greece,F,2022-03-07 19:04:51.000,Athina,1,ACTIVE
1578444,2001-03-16 00:00:00.000,CT124BG,United Kingdom,M,2021-11-04 21:46:35.000,Ramsgate,175,ACTIVE
1539857,1988-02-28 00:00:00.000,15773,Greece,M,2021-09-23 18:54:51.000,zografou,1,ACTIVE
1542306,1998-04-15 00:00:00.000,15124,Greece,M,2021-09-26 17:11:58.000,Marousi,1,ACTIVE
1613293,1989-11-23 00:00:00.000,EH329FB,United Kingdom,M,2021-12-11 13:43:52.000,Prestonpans,175,ACTIVE
1545486,1996-11-09 00:00:00.000,sr20dx,United Kingdom,M,2021-09-30 13:03:46.000,sunderland,175,ACTIVE
1506543,1985-04-17 00:00:00.000,Sa126eu,United Kingdom,M,2021-08-06 09:59:16.000,Port talbot,175,ACTIVE
1546573,1960-05-21 00:00:00.000,19016,Greece,M,2021-10-01 20:23:01.000,ATHENS,1,ACTIVE
1633732,1990-06-06 00:00:00.000,15773,Greece,M,2021-12-30 12:21:33.000,ZOGRAFOU,1,ACTIVE
1649033,1976-08-07 00:00:00.000,LL30 1ER,United Kingdom,F,2022-01-11 11:06:44.000,Llandudno,175,ACTIVE
1671654,2000-10-31 00:00:00.000,13671,Greece,M,2022-01-28 09:18:11.000,Axarnes,1,ACTIVE
1668812,1998-08-31 00:00:00.000,41447,Greece,M,2022-01-25 14:24:28.000,Larissa,1,ACTIVE
1600692,1966-07-21 00:00:00.000,L4 0TQ,United Kingdom,M,2021-11-28 14:12:35.000,Liverpool,175,ACTIVE
1619608,1988-03-31 00:00:00.000,566 25,Greece,M,2021-12-17 18:56:58.000,Sikies,1,ACTIVE
1504158,1963-08-24 00:00:00.000,EX17 3QD,United Kingdom,M,2021-08-01 15:50:41.000,CREDITON,175,ACTIVE
1575157,1992-03-23 00:00:00.000,DL14UU,United Kingdom,F,2021-11-01 22:38:05.000,Darlington,175,ACTIVE
1587917,1999-12-26 00:00:00.000,124 62,Greece,F,2021-11-14 14:05:36.000,Chaidari,1,ACTIVE
1643140,1990-01-20 00:00:00.000,18453,Greece,M,2022-01-06 14:28:36.000,Nikaia,1,ACTIVE
1604982,1987-02-02 00:00:00.000,56121,Greece,F,2021-12-03 08:27:23.000,Thesalonik,1,ACTIVE
1628773,1985-03-29 00:00:00.000,18756,Greece,M,2021-12-26 12:01:54.000,Keratsini,1,ACTIVE
1674733,1984-04-17 00:00:00.000,FY4 5DJ,United Kingdom,F,2022-01-31 19:44:43.000,Blackpool,175,ACTIVE
1585762,1995-10-17 00:00:00.000,10438,Greece,M,2021-11-12 00:30:38.000,Stathmos larisis,1,ACTIVE
1547010,1987-03-13 00:00:00.000,28086,Greece,F,2021-10-02 12:04:51.000,Poros,1,ACTIVE
1507686,1983-03-30 00:00:00.000,57021,Greece,M,2021-08-08 13:18:09.000,Thessaloniki,1,ACTIVE
1674458,1977-11-28 00:00:00.000,713 03,Greece,M,2022-01-31 13:49:47.000,Iraklio,1,ACTIVE
1649636,1971-01-31 00:00:00.000,370 08,Greece,M,2022-01-11 19:10:39.000,Sourpi,1,ACTIVE
1578657,1995-02-27 00:00:00.000,N91002,Ireland,M,2021-11-05 04:34:05.000,Mullingar,56,ACTIVE
1533270,2000-07-05 00:00:00.000,171 21,Greece,M,2021-09-15 19:55:43.000,Nea Smirni,1,ACTIVE
1529560,1995-06-09 00:00:00.000,852 00,Greece,M,2021-09-11 15:33:59.000,Chorio,1,ACTIVE
1530159,1956-06-03 00:00:00.000,243 00,Greece,F,2021-09-12 10:07:22.000,Filiatra,1,ACTIVE
1536325,1979-03-07 00:00:00.000,11142,Greece,F,2021-09-19 12:20:10.000,Athens,1,ACTIVE
1683208,1993-10-18 00:00:00.000,56123,Greece,M,2022-02-12 13:23:40.000,thessaloniki,1,ACTIVE
1575761,1994-12-15 00:00:00.000,69132,Greece,M,2021-11-02 15:45:01.000,Komotini,1,ACTIVE
1666645,1999-07-26 00:00:00.000,19100,Greece,M,2022-01-23 14:40:33.000,MEGARA,1,ACTIVE
1618530,2000-08-17 00:00:00.000,45445,Greece,M,2021-12-16 17:53:35.000,Ioannina,1,ACTIVE
1578850,1986-10-15 00:00:00.000,eh8 9ul,United Kingdom,M,2021-11-05 11:24:19.000,Edinburgh,175,ACTIVE
1504846,1973-02-12 00:00:00.000,Sa612rh,United Kingdom,M,2021-08-02 21:44:12.000,Haverfordwest,175,ACTIVE
1599903,2000-07-19 00:00:00.000,30100,Greece,M,2021-11-27 19:36:16.000,Agrinio,1,ACTIVE
1641733,1963-02-02 00:00:00.000,21200,Greece,F,2022-01-05 07:20:46.000,Argos,1,ACTIVE
1559879,2000-09-12 00:00:00.000,112 55,Greece,M,2021-10-18 10:31:29.000,athina,1,ACTIVE
1632947,1995-01-11 00:00:00.000,18452,Greece,M,2021-12-29 17:23:02.000,Athina,1,ACTIVE
1587227,1992-03-21 00:00:00.000,413 35,Greece,M,2021-11-13 16:48:24.000,Larisa,1,ACTIVE
1571980,1972-05-25 00:00:00.000,715 00,Greece,M,2021-10-29 20:19:19.000,Kampos,1,ACTIVE
1692849,1991-01-25 00:00:00.000,59031,Greece,F,2022-02-24 22:35:05.000,Vergina,1,ACTIVE
1519165,1981-01-21 00:00:00.000,HA9 9DS,United Kingdom,F,2021-08-27 15:20:42.000,Greater London,175,ACTIVE
1643696,1985-11-15 00:00:00.000,18542,Greece,M,2022-01-06 21:22:53.000,pireaus,1,ACTIVE
1683408,1992-03-28 00:00:00.000,17341,Greece,M,2022-02-12 17:32:34.000,agios dimitios,1,ACTIVE
1593788,2000-03-07 00:00:00.000,46100,Greece,M,2021-11-21 12:49:50.000,Igoumenitsa,1,ACTIVE
1546222,1974-04-25 00:00:00.000,55134,Greece,M,2021-10-01 11:45:37.000,Thessaloniki,1,ACTIVE
1709511,1975-04-07 00:00:00.000,24500,Greece,M,2022-03-19 15:38:01.000,KYPARISSIA,1,ACTIVE
1690989,1965-05-14 00:00:00.000,19003,Greece,M,2022-02-23 12:46:44.000,MARKOPOULO,1,ACTIVE
1612836,1991-11-13 00:00:00.000,2377,Hungary,F,2021-12-11 01:25:16.000,Orkeny,50,ACTIVE
1640800,1997-07-01 00:00:00.000,NW2 7ES,United Kingdom,M,2022-01-04 12:09:27.000,London,175,ACTIVE
1539422,1982-05-12 00:00:00.000,dh45pb,United Kingdom,M,2021-09-23 09:33:11.000,HOUGHTON LE SPRING,175,ACTIVE
1666219,1979-09-08 00:00:00.000,19003,Greece,M,2022-01-23 08:43:48.000,Porto Rafti,1,ACTIVE
1588263,1999-11-29 00:00:00.000,47100,Greece,F,2021-11-14 19:48:53.000,Arta,1,ACTIVE
1604161,1964-07-26 00:00:00.000,56533,Greece,M,2021-12-02 14:11:52.000,Thessaloniki,1,ACTIVE
1553385,1975-05-24 00:00:00.000,30400,Greece,M,2021-10-10 09:06:55.000,Aitoliko,1,ACTIVE
1699860,1998-03-17 00:00:00.000,57200,Greece,M,2022-03-05 14:59:56.000,Lagkadas,1,ACTIVE
1690739,1997-11-28 00:00:00.000,59300,Greece,F,2022-02-22 20:57:51.000,Alexandria,1,ACTIVE
1660887,1993-11-02 00:00:00.000,nn28tg,United Kingdom,M,2022-01-18 19:07:57.000,Northampton,175,ACTIVE
1651434,1999-06-19 00:00:00.000,19300,Greece,M,2022-01-12 14:18:55.000,Aspropirgos,1,ACTIVE
1602241,1975-12-17 00:00:00.000,263 33,Greece,M,2021-11-30 11:01:42.000,Patra,1,ACTIVE
1520095,1966-04-07 00:00:00.000,HP3 8UB,United Kingdom,M,2021-08-28 17:20:08.000,Hemel Hempstead,175,ACTIVE
1594591,1999-07-06 00:00:00.000,570 10,Greece,M,2021-11-22 13:00:21.000,Chortiatis,1,ACTIVE
1538633,1996-03-30 00:00:00.000,84008,Greece,M,2021-09-22 11:30:56.000,Amorgos,1,ACTIVE
1521410,2000-04-21 00:00:00.000,121 36,Greece,M,2021-08-30 16:04:59.000,Peristeri,1,ACTIVE
1679082,1993-09-20 00:00:00.000,81100,Greece,M,2022-02-06 18:30:01.000,mytilini,1,ACTIVE
1542057,1996-03-01 00:00:00.000,19100,Greece,M,2021-09-26 12:35:31.000,Megara,1,ACTIVE
1603302,1991-10-15 00:00:00.000,131 21,Greece,M,2021-12-01 15:56:33.000,Ilion,1,ACTIVE
1565128,2000-10-16 00:00:00.000,173 42,Greece,M,2021-10-23 15:39:43.000,Ag. Dimitrios,1,ACTIVE
1715796,1999-03-08 00:00:00.000,25100,Greece,F,2022-03-31 15:51:44.000,Aigio,1,ACTIVE
1546860,1990-12-19 00:00:00.000,85301,Greece,M,2021-10-02 09:41:26.000,Kos,1,ACTIVE
1537036,2000-09-20 00:00:00.000,661 00,Greece,M,2021-09-20 11:35:03.000,Drama,1,ACTIVE
1550395,1974-01-29 00:00:00.000,Hr13bj,United Kingdom,M,2021-10-06 19:32:42.000,Sutton St Nicholas,175,ACTIVE
1657710,1982-11-17 00:00:00.000,11145,Greece,M,2022-01-15 19:40:23.000,Kato Patissia,1,ACTIVE
1580158,1995-10-11 00:00:00.000,E16 2UB,United Kingdom,M,2021-11-06 13:35:52.000,LONDON,175,ACTIVE
1523105,1985-07-26 00:00:00.000,ST2 0RR,United Kingdom,M,2021-09-02 12:29:45.000,Stoke-OnTrent,175,ACTIVE
1601150,1971-06-10 00:00:00.000,38445,Greece,F,2021-11-28 20:55:44.000,Volos,1,ACTIVE
1676493,1969-06-09 00:00:00.000,67100,Greece,M,2022-02-03 08:34:45.000,Xanthi,1,ACTIVE
1689379,1999-01-15 00:00:00.000,13341,Greece,M,2022-02-20 16:22:54.000,Ano liosia,1,ACTIVE
1658713,1980-03-11 00:00:00.000,192 00,Greece,M,2022-01-16 16:29:47.000,Elefsina,1,ACTIVE
1644612,1979-10-18 00:00:00.000,251 00,Greece,F,2022-01-07 19:04:01.000,Egio,1,ACTIVE
1588234,1990-10-26 00:00:00.000,691 00,Greece,M,2021-11-14 19:21:20.000,Komotini,1,ACTIVE
1573254,1992-04-29 00:00:00.000,Gl525hb,United Kingdom,M,2021-10-30 23:17:50.000,Cheltenham,175,ACTIVE
1662537,1972-04-28 00:00:00.000,CV22 5RL,United Kingdom,M,2022-01-20 12:30:13.000,Rugby,175,ACTIVE
1522951,1989-01-04 00:00:00.000,546 42,Greece,F,2021-09-02 05:10:06.000,Thessaloniki,1,ACTIVE
1548787,2002-09-19 00:00:00.000,BN3 4PD,United Kingdom,M,2021-10-04 13:19:21.000,Hove,175,ACTIVE
1658580,1996-05-31 00:00:00.000,81100,Greece,M,2022-01-16 14:51:04.000,Mitilini,1,ACTIVE
1530985,2000-02-26 00:00:00.000,567 28,Greece,M,2021-09-13 11:02:30.000,Neapoli,1,ACTIVE
1551681,1990-11-07 00:00:00.000,70300,Greece,M,2021-10-08 10:12:52.000,Arkalochori Irakleiou,1,ACTIVE
1680695,1999-08-23 00:00:00.000,382 21,Greece,M,2022-02-08 21:12:51.000,Volos,1,ACTIVE
1511374,1999-03-01 00:00:00.000,683 00,Greece,M,2021-08-15 08:33:35.000,Didimoticho,1,ACTIVE
1617654,1973-08-12 00:00:00.000,47100,Greece,M,2021-12-15 18:53:54.000,Arta,1,ACTIVE
1564026,1966-09-30 00:00:00.000,PO4 8DL,United Kingdom,M,2021-10-22 17:50:48.000,Portsmouth,175,ACTIVE
1635733,1999-09-09 00:00:00.000,14235,Greece,F,2021-12-31 20:12:45.000,Νεα Ιωνια,1,ACTIVE
1661016,1991-08-30 00:00:00.000,104 45,Greece,M,2022-01-18 20:53:37.000,Athina,1,ACTIVE
1676173,1998-07-06 00:00:00.000,DY6 8LA,United Kingdom,M,2022-02-02 18:30:18.000,West Midlands,175,ACTIVE
1679393,1999-07-03 00:00:00.000,181 22,Greece,F,2022-02-07 10:20:14.000,Koridallos,1,ACTIVE
1681348,1988-03-25 00:00:00.000,CM82GL,United Kingdom,M,2022-02-09 18:43:22.000,Witham,175,ACTIVE
1542893,1997-11-17 00:00:00.000,73100,Greece,M,2021-09-27 13:43:52.000,Chania,1,ACTIVE
